38491106201434,Maestro,purchase,2024-01-11T10:28:00.000Z,CAD,230068
4021895178960845,Discover,purchase,2024-02-27T22:46:00.000Z,USD,10950
4673128782602053,VISA 19 digit,purchase,2024-01-21T11:15:00.000Z,ARS,162037
3597161927386071,Discover,purchase,2024-02-23T15:14:00.000Z,COP,40032
2707872857621886,Maestro,purchase,2024-01-03T21:48:00.000Z,BRL,285436
213172682443031,Diners Club / Carte Blanche,purchase,2024-02-26T15:20:00.000Z,CLP,251934
6011711657412124,VISA 16 digit,purchase,2024-02-06T12:53:00.000Z,MEX,96169
180053622299536,JCB 16 digit,purchase,2024-02-18T06:01:00.000Z,CAD,267314
370227619772826,VISA 16 digit,purchase,2024-01-05T06:17:00.000Z,USD,249843
2241247699070712,American Express,purchase,2024-01-27T10:43:00.000Z,ARS,290006
30435043557919,VISA 16 digit,purchase,2024-01-19T00:38:00.000Z,COP,73022
2717770014244394,JCB 15 digit,purchase,2024-02-08T15:59:00.000Z,BRL,229408
180016424229530,JCB 15 digit,purchase,2024-03-06T13:33:00.000Z,CLP,12910
4562431805436952,Diners Club / Carte Blanche,purchase,2024-02-26T08:37:00.000Z,MEX,18100
30207253433564,JCB 16 digit,purchase,2024-01-30T03:33:00.000Z,CAD,262434
4482487552750,VISA 16 digit,purchase,2024-02-13T04:29:00.000Z,USD,266913
4019279576926,JCB 15 digit,purchase,2024-02-21T18:44:00.000Z,ARS,106364
6011201267017240,Maestro,purchase,2024-01-24T21:50:00.000Z,COP,235482
4263772521167294,Discover,purchase,2024-01-10T22:30:00.000Z,BRL,45418
30244022686149,Discover,purchase,2024-02-03T04:53:00.000Z,CLP,182189
180072034717281,VISA 16 digit,purchase,2024-02-25T19:02:00.000Z,MEX,71469
576228347604,JCB 15 digit,purchase,2024-03-04T17:22:00.000Z,CAD,184129
340516915816197,Mastercard,purchase,2024-02-29T22:22:00.000Z,USD,27583
4133894819913011,American Express,purchase,2024-03-04T15:46:00.000Z,ARS,55302
3574418789946211,VISA 13 digit,purchase,2024-03-21T18:41:00.000Z,COP,152643
6574525229744965,Diners Club / Carte Blanche,purchase,2024-01-21T07:41:00.000Z,BRL,73478
3528994301574852,VISA 19 digit,purchase,2024-03-12T08:54:00.000Z,CLP,237925
4107382623503360,Diners Club / Carte Blanche,cash_advance,2024-01-27T05:15:00.000Z,MEX,41032
213122256258653,JCB 16 digit,purchase,2024-03-27T19:11:00.000Z,CAD,294779
348807941226036,American Express,purchase,2024-02-26T06:51:00.000Z,USD,48045
2232225713179439,VISA 13 digit,cash_advance,2024-01-05T16:20:00.000Z,ARS,224491
4358218404253476,Diners Club / Carte Blanche,purchase,2024-03-22T15:57:00.000Z,COP,6486
4468338056825905,VISA 19 digit,purchase,2024-02-18T17:06:00.000Z,BRL,260396
4342859190700447694,Diners Club / Carte Blanche,purchase,2024-01-21T23:57:00.000Z,CLP,84220
4004036104779550,JCB 16 digit,purchase,2024-02-11T22:38:00.000Z,MEX,163469
340736522148756,American Express,cash_advance,2024-01-28T04:37:00.000Z,CAD,138023
2714123762665217,VISA 13 digit,cash_advance,2024-01-09T16:44:00.000Z,USD,250000
4003407362198067,JCB 16 digit,purchase,2024-01-27T12:48:00.000Z,ARS,46511
30593712423019,VISA 16 digit,purchase,2024-02-15T16:47:00.000Z,COP,70470
4607214487728,American Express,purchase,2024-02-11T20:55:00.000Z,BRL,169317
30034243088989,VISA 19 digit,purchase,2024-02-15T21:03:00.000Z,CLP,127696
675969866614,Maestro,purchase,2024-01-06T02:53:00.000Z,MEX,291979
4930626401471941086,Mastercard,purchase,2024-01-07T08:50:00.000Z,CAD,209544
180060204194456,JCB 16 digit,purchase,2024-03-01T16:48:00.000Z,USD,210915
30336107604698,Maestro,purchase,2024-01-07T00:27:00.000Z,ARS,132352
180005329893615,Mastercard,cash_advance,2024-01-10T03:01:00.000Z,COP,93815
501804892799,VISA 16 digit,purchase,2024-01-01T12:10:00.000Z,BRL,180043
180007219230148,VISA 16 digit,purchase,2024-01-24T06:22:00.000Z,CLP,187872
4509405328470519077,Mastercard,purchase,2024-02-28T02:10:00.000Z,MEX,105840
180069407713152,Maestro,purchase,2024-01-16T01:09:00.000Z,CAD,257031
4775462710405660,American Express,purchase,2024-03-28T11:52:00.000Z,USD,22167
3517827744884756,Diners Club / Carte Blanche,cash_advance,2024-01-08T18:17:00.000Z,ARS,20656
348049412995282,JCB 16 digit,cash_advance,2024-01-25T10:46:00.000Z,COP,99868
347975981225274,JCB 16 digit,purchase,2024-02-11T05:41:00.000Z,BRL,82500
343257723555944,VISA 16 digit,purchase,2024-03-21T11:51:00.000Z,CLP,15619
4734847798238,Mastercard,purchase,2024-03-08T20:19:00.000Z,MEX,173525
3596366458903241,Diners Club / Carte Blanche,purchase,2024-01-29T11:16:00.000Z,CAD,14465
4989260585435,VISA 16 digit,purchase,2024-01-04T15:28:00.000Z,USD,134732
3585065890652613,VISA 16 digit,purchase,2024-02-15T05:14:00.000Z,ARS,182871
3521604880642528,VISA 13 digit,purchase,2024-03-27T18:40:00.000Z,COP,281626
3595211450739824,VISA 16 digit,purchase,2024-03-19T06:03:00.000Z,BRL,279594
2709810906682473,VISA 19 digit,purchase,2024-03-22T05:27:00.000Z,CLP,106193
6011156181910666,VISA 13 digit,purchase,2024-03-31T21:34:00.000Z,MEX,286657
180009241654758,VISA 13 digit,cash_advance,2024-01-18T01:49:00.000Z,CAD,112229
341033546305094,Diners Club / Carte Blanche,purchase,2024-02-05T16:35:00.000Z,USD,35134
213123790701067,Discover,purchase,2024-03-25T10:41:00.000Z,ARS,248728
639025111696,American Express,purchase,2024-02-18T08:23:00.000Z,COP,168242
582233979258,JCB 16 digit,purchase,2024-01-16T13:42:00.000Z,BRL,17816
3579431904907393,Discover,purchase,2024-01-30T08:07:00.000Z,CLP,297243
378931389801457,Diners Club / Carte Blanche,cash_advance,2024-01-09T04:56:00.000Z,MEX,228101
180054042244573,JCB 16 digit,purchase,2024-02-24T15:41:00.000Z,CAD,190253
503820014325,VISA 13 digit,cash_advance,2024-02-27T14:49:00.000Z,USD,104767
6011616953159446,VISA 19 digit,purchase,2024-01-26T12:37:00.000Z,ARS,134993
4696876613440,VISA 19 digit,purchase,2024-03-04T03:35:00.000Z,COP,77878
675992863109,Mastercard,purchase,2024-03-11T16:26:00.000Z,BRL,219849
4415441285257,Maestro,purchase,2024-01-18T16:19:00.000Z,CLP,124068
3544776217151804,VISA 19 digit,purchase,2024-02-16T15:37:00.000Z,MEX,145083
4640164326869,Diners Club / Carte Blanche,purchase,2024-01-11T08:46:00.000Z,CAD,23762
4089548037136441,JCB 16 digit,cash_advance,2024-03-24T05:01:00.000Z,USD,21732
4666540123160139,VISA 16 digit,cash_advance,2024-01-13T13:44:00.000Z,ARS,57402
4155578814395439171,JCB 16 digit,purchase,2024-02-03T09:20:00.000Z,COP,38388
4470829728402,Diners Club / Carte Blanche,purchase,2024-03-13T04:51:00.000Z,BRL,107033
3529603423831418,Discover,purchase,2024-03-26T05:07:00.000Z,CLP,212568
4096811105888439,VISA 13 digit,purchase,2024-02-02T22:46:00.000Z,MEX,189471
213171918202856,VISA 16 digit,cash_advance,2024-01-30T15:06:00.000Z,CAD,20514
5486091802297979,VISA 16 digit,purchase,2024-03-30T17:41:00.000Z,USD,183763
4952141434697055498,VISA 13 digit,purchase,2024-02-26T09:41:00.000Z,ARS,167416
582258350286,Diners Club / Carte Blanche,purchase,2024-01-29T10:35:00.000Z,COP,143332
4461788034816604885,American Express,purchase,2024-02-23T03:03:00.000Z,BRL,263667
4272130353742,VISA 16 digit,cash_advance,2024-01-05T05:20:00.000Z,CLP,148227
4904230899323556,VISA 16 digit,cash_advance,2024-02-11T02:55:00.000Z,MEX,141039
2274390961966421,VISA 16 digit,purchase,2024-02-23T21:39:00.000Z,CAD,269328
676167667994,JCB 15 digit,purchase,2024-01-27T06:57:00.000Z,USD,192255
4070788064802283062,JCB 16 digit,purchase,2024-02-06T01:56:00.000Z,ARS,156768
3504600310719176,VISA 16 digit,purchase,2024-02-14T19:12:00.000Z,COP,26172
345419911194567,VISA 19 digit,purchase,2024-03-14T01:30:00.000Z,BRL,250191
6502814630093189,JCB 15 digit,purchase,2024-01-18T16:25:00.000Z,CLP,140556
4713596824959554194,VISA 19 digit,purchase,2024-01-08T00:54:00.000Z,MEX,171439
5370161341713163,VISA 19 digit,purchase,2024-01-27T07:06:00.000Z,CAD,154631
3508597657590515,Mastercard,purchase,2024-03-13T05:02:00.000Z,USD,299620
36186740994707,Mastercard,purchase,2024-02-21T23:09:00.000Z,ARS,84783
30373751619862,JCB 16 digit,purchase,2024-03-31T15:22:00.000Z,COP,292820
345672502415656,VISA 19 digit,purchase,2024-02-25T06:03:00.000Z,BRL,6854
6011372976282571,JCB 16 digit,purchase,2024-01-25T01:28:00.000Z,CLP,16746
6011930916247630,VISA 19 digit,purchase,2024-01-08T21:35:00.000Z,MEX,152308
180017920900020,JCB 16 digit,purchase,2024-03-31T11:16:00.000Z,CAD,239889
4352252777170542,Diners Club / Carte Blanche,purchase,2024-01-13T14:00:00.000Z,USD,161532
3542706364536236,JCB 16 digit,cash_advance,2024-01-19T07:03:00.000Z,ARS,284562
180000457131995,Mastercard,purchase,2024-03-14T07:16:00.000Z,COP,84935
4250065742609050337,VISA 13 digit,purchase,2024-03-29T06:49:00.000Z,BRL,1588
6011230034441060,VISA 19 digit,purchase,2024-03-31T14:06:00.000Z,CLP,252867
4343093728763599291,VISA 13 digit,cash_advance,2024-02-08T17:38:00.000Z,MEX,270178
36277038130979,JCB 16 digit,purchase,2024-02-19T01:08:00.000Z,CAD,9418
4664070666498102,JCB 15 digit,cash_advance,2024-03-29T17:36:00.000Z,USD,210656
3561469172996532,JCB 16 digit,purchase,2024-03-06T02:40:00.000Z,ARS,271685
30500057986617,VISA 13 digit,purchase,2024-02-27T01:26:00.000Z,COP,108254
344444611664785,JCB 16 digit,purchase,2024-01-17T06:56:00.000Z,BRL,96996
30540393583165,Maestro,purchase,2024-01-13T11:41:00.000Z,CLP,277095
3587445862098813,JCB 16 digit,purchase,2024-02-02T02:11:00.000Z,MEX,31956
6011348088851164,VISA 16 digit,purchase,2024-01-28T10:26:00.000Z,CAD,145164
4661548077237204,American Express,purchase,2024-02-28T13:43:00.000Z,USD,40096
4701268357596,Discover,purchase,2024-02-22T00:42:00.000Z,ARS,191198
346975418540023,VISA 16 digit,purchase,2024-01-24T14:15:00.000Z,COP,77291
30120254858913,JCB 15 digit,purchase,2024-02-12T04:46:00.000Z,BRL,52243
4710504078582456643,VISA 16 digit,purchase,2024-03-23T07:37:00.000Z,CLP,230013
3599367582031716,VISA 13 digit,purchase,2024-02-16T15:08:00.000Z,MEX,51762
4433976519865379034,JCB 16 digit,purchase,2024-03-03T23:23:00.000Z,CAD,152543
3585713559879700,Diners Club / Carte Blanche,purchase,2024-01-17T03:08:00.000Z,USD,223181
4952418117097,VISA 16 digit,purchase,2024-02-24T11:21:00.000Z,ARS,51841
5148577346117558,VISA 16 digit,purchase,2024-02-28T08:36:00.000Z,COP,168638
3537444583560863,Mastercard,purchase,2024-01-16T23:57:00.000Z,BRL,290534
639022858380,VISA 13 digit,cash_advance,2024-02-28T19:13:00.000Z,CLP,26318
340624853079784,Mastercard,purchase,2024-02-24T21:31:00.000Z,MEX,28480
6011588928905528,VISA 19 digit,cash_advance,2024-02-02T16:54:00.000Z,CAD,299790
676229374290,VISA 16 digit,purchase,2024-02-12T13:20:00.000Z,USD,273653
675929643020,JCB 15 digit,purchase,2024-03-23T00:10:00.000Z,ARS,158977
343981342230429,VISA 16 digit,cash_advance,2024-03-24T19:06:00.000Z,COP,285411
676112082919,JCB 16 digit,purchase,2024-03-31T04:52:00.000Z,BRL,187817
371724532682024,VISA 13 digit,purchase,2024-02-03T05:47:00.000Z,CLP,274805
3530454725563623,JCB 16 digit,purchase,2024-02-16T19:54:00.000Z,MEX,89225
4208241041195360472,Discover,purchase,2024-03-16T07:28:00.000Z,CAD,173761
213175377512580,Diners Club / Carte Blanche,purchase,2024-01-26T06:49:00.000Z,USD,69847
4414868651106987878,VISA 16 digit,purchase,2024-02-18T13:46:00.000Z,ARS,255639
3523158528470840,VISA 13 digit,purchase,2024-02-19T08:16:00.000Z,COP,133051
4407342273716545,JCB 15 digit,cash_advance,2024-02-12T03:05:00.000Z,BRL,283013
213197374613344,JCB 15 digit,purchase,2024-01-15T20:05:00.000Z,CLP,122433
4054790942888028,VISA 16 digit,purchase,2024-03-26T23:22:00.000Z,MEX,228440
180085067876709,VISA 16 digit,purchase,2024-01-03T20:29:00.000Z,CAD,287779
676255422955,VISA 16 digit,cash_advance,2024-01-29T07:42:00.000Z,USD,232443
3555303640995651,VISA 16 digit,purchase,2024-01-11T09:11:00.000Z,ARS,186247
30002411847296,VISA 19 digit,purchase,2024-01-16T22:02:00.000Z,COP,124549
2720662612239360,VISA 19 digit,purchase,2024-01-11T03:22:00.000Z,BRL,224204
675975668749,JCB 16 digit,purchase,2024-03-12T11:47:00.000Z,CLP,36679
4212301792663203,Discover,purchase,2024-02-05T16:48:00.000Z,MEX,34855
3530558454440728,Mastercard,purchase,2024-01-01T22:38:00.000Z,CAD,85427
6541655187718428,JCB 16 digit,purchase,2024-03-17T18:00:00.000Z,USD,207134
4055576879474121374,JCB 15 digit,purchase,2024-03-23T10:35:00.000Z,ARS,85257
30110235577674,JCB 16 digit,purchase,2024-03-04T08:16:00.000Z,COP,249059
180063643484710,VISA 16 digit,purchase,2024-01-27T00:21:00.000Z,BRL,160271
4310302622622577745,American Express,purchase,2024-02-25T13:11:00.000Z,CLP,79049
6520024765935604,VISA 16 digit,purchase,2024-01-08T00:46:00.000Z,MEX,8589
180003994813612,Maestro,purchase,2024-02-02T03:46:00.000Z,CAD,279304
4295607849040561,Discover,purchase,2024-01-15T11:43:00.000Z,USD,241675
5253438693808938,Discover,purchase,2024-01-08T20:31:00.000Z,ARS,50053
501851899663,Diners Club / Carte Blanche,purchase,2024-01-16T01:55:00.000Z,COP,212603
4099652758073804082,American Express,purchase,2024-01-25T21:12:00.000Z,BRL,208712
2272021104364438,VISA 19 digit,purchase,2024-02-04T22:38:00.000Z,CLP,83792
3591355047179392,Maestro,purchase,2024-02-02T12:58:00.000Z,MEX,231719
3574234009523767,American Express,purchase,2024-02-07T01:19:00.000Z,CAD,87842
3504852862350583,JCB 15 digit,purchase,2024-01-26T09:49:00.000Z,USD,147098
180011645500504,JCB 16 digit,purchase,2024-03-04T00:12:00.000Z,ARS,253165
639017879540,VISA 16 digit,purchase,2024-03-15T03:45:00.000Z,COP,247821
180070678103388,Diners Club / Carte Blanche,purchase,2024-02-15T08:13:00.000Z,BRL,85136
3579055746928109,Maestro,purchase,2024-03-08T16:46:00.000Z,CLP,5307
2719112481181932,Maestro,purchase,2024-02-26T15:48:00.000Z,MEX,89395
4803602080961581219,JCB 16 digit,purchase,2024-02-06T18:16:00.000Z,CAD,263688
3597978779514470,VISA 13 digit,purchase,2024-03-23T19:14:00.000Z,USD,141136
3590053995225157,Mastercard,purchase,2024-03-21T04:42:00.000Z,ARS,231999
4869277199580693,VISA 13 digit,purchase,2024-03-30T23:29:00.000Z,COP,60885
060433872516,VISA 16 digit,purchase,2024-01-09T04:35:00.000Z,BRL,231571
501821845424,VISA 19 digit,purchase,2024-01-22T01:43:00.000Z,CLP,124907
4603681077910631499,JCB 16 digit,purchase,2024-03-14T12:23:00.000Z,MEX,31440
3583748532775395,JCB 16 digit,purchase,2024-03-14T03:20:00.000Z,CAD,98751
340210414990246,VISA 16 digit,purchase,2024-01-26T20:03:00.000Z,USD,193683
3575594603707150,VISA 16 digit,purchase,2024-01-10T06:17:00.000Z,ARS,94829
3575034329946717,Diners Club / Carte Blanche,purchase,2024-01-15T00:57:00.000Z,COP,281060
4577754792432092214,JCB 16 digit,purchase,2024-03-03T10:14:00.000Z,BRL,220651
4693687596811610,VISA 13 digit,purchase,2024-03-15T12:12:00.000Z,CLP,92816
577296336461,JCB 16 digit,purchase,2024-01-03T19:25:00.000Z,MEX,214870
3581006198034363,American Express,purchase,2024-01-30T05:22:00.000Z,CAD,97994
3550697283529551,VISA 13 digit,cash_advance,2024-03-19T16:53:00.000Z,USD,159659
3582590417588530,VISA 16 digit,purchase,2024-01-22T12:54:00.000Z,ARS,109076
345593648758314,VISA 19 digit,purchase,2024-01-03T04:19:00.000Z,COP,124893
6011330139803212,JCB 16 digit,purchase,2024-01-03T23:05:00.000Z,BRL,166547
3581736435564117,VISA 19 digit,purchase,2024-02-07T05:40:00.000Z,CLP,89830
30097336523931,Discover,cash_advance,2024-03-15T06:00:00.000Z,MEX,26096
3532361737613379,VISA 16 digit,purchase,2024-01-09T23:46:00.000Z,CAD,191251
6011659050277828,JCB 15 digit,purchase,2024-01-07T10:11:00.000Z,USD,246457
676223334761,Mastercard,purchase,2024-03-19T07:25:00.000Z,ARS,275643
3515032428354729,Diners Club / Carte Blanche,purchase,2024-03-08T19:18:00.000Z,COP,17906
2720668072366932,Mastercard,purchase,2024-02-17T17:21:00.000Z,BRL,20592
2720905806438557,Mastercard,purchase,2024-03-16T10:12:00.000Z,CLP,110170
4975921626625040,Diners Club / Carte Blanche,cash_advance,2024-02-05T18:04:00.000Z,MEX,168055
376413111698446,VISA 16 digit,purchase,2024-01-23T10:44:00.000Z,CAD,41585
2335644383553911,Mastercard,purchase,2024-01-15T02:52:00.000Z,USD,14712
4883025895469923,VISA 13 digit,purchase,2024-01-23T07:53:00.000Z,ARS,84747
4520221116182,American Express,purchase,2024-02-25T21:43:00.000Z,COP,261546
372400471531857,VISA 13 digit,purchase,2024-01-27T13:50:00.000Z,BRL,77828
4929217568902,VISA 16 digit,purchase,2024-03-12T20:56:00.000Z,CLP,22974
4177671687327574,JCB 16 digit,purchase,2024-01-21T19:56:00.000Z,MEX,172612
370686018017499,Maestro,purchase,2024-02-28T19:12:00.000Z,CAD,71889
213122264644191,Discover,purchase,2024-01-15T15:20:00.000Z,USD,207777
2275217065974069,VISA 16 digit,purchase,2024-01-29T09:12:00.000Z,ARS,156982
30435400742674,VISA 16 digit,purchase,2024-02-17T00:48:00.000Z,COP,273269
4662905082213,JCB 16 digit,purchase,2024-02-12T06:08:00.000Z,BRL,73918
3512663331601120,Mastercard,purchase,2024-02-09T15:19:00.000Z,CLP,235029
30285521770272,Maestro,purchase,2024-03-17T00:31:00.000Z,MEX,109957
4086018328163668429,JCB 16 digit,purchase,2024-01-08T05:33:00.000Z,CAD,91396
4126976168710921,JCB 16 digit,purchase,2024-01-29T00:33:00.000Z,USD,224043
6549115958188360,VISA 16 digit,purchase,2024-02-02T17:17:00.000Z,ARS,263523
3540560543181121,JCB 16 digit,purchase,2024-02-19T08:24:00.000Z,COP,186275
4523314213622355,VISA 16 digit,cash_advance,2024-01-20T08:12:00.000Z,BRL,65775
639085392673,Mastercard,purchase,2024-03-11T20:13:00.000Z,CLP,163854
4098639390780698423,VISA 16 digit,purchase,2024-03-18T09:18:00.000Z,MEX,139622
2292491626856987,Mastercard,purchase,2024-01-30T21:43:00.000Z,CAD,99153
2291431517515624,Maestro,purchase,2024-03-05T20:05:00.000Z,USD,16980
4113148970122449,Diners Club / Carte Blanche,purchase,2024-02-15T20:15:00.000Z,ARS,103837
4162893982078,VISA 19 digit,purchase,2024-01-26T08:17:00.000Z,COP,27654
4598944763455523,JCB 15 digit,purchase,2024-03-07T17:02:00.000Z,BRL,215633
5237122138476714,JCB 16 digit,purchase,2024-03-09T22:11:00.000Z,CLP,144121
4439188325496880411,VISA 16 digit,purchase,2024-01-21T09:33:00.000Z,MEX,13865
3594014920355580,JCB 16 digit,purchase,2024-03-31T18:35:00.000Z,CAD,48623
4345389716722437,American Express,purchase,2024-01-24T22:25:00.000Z,USD,288459
4068376849136531,JCB 15 digit,purchase,2024-03-29T18:36:00.000Z,ARS,243888
4909111123440241515,JCB 16 digit,purchase,2024-01-23T11:57:00.000Z,COP,185487
373426104759531,JCB 15 digit,purchase,2024-03-01T15:38:00.000Z,BRL,187937
4432793798540670,JCB 16 digit,purchase,2024-02-25T01:01:00.000Z,CLP,194427
4587866875851,Diners Club / Carte Blanche,purchase,2024-01-12T12:09:00.000Z,MEX,202126
4130219693410118046,VISA 16 digit,purchase,2024-02-15T16:36:00.000Z,CAD,206962
4676744940932674,Mastercard,purchase,2024-01-21T10:50:00.000Z,USD,264194
676309028410,VISA 19 digit,purchase,2024-03-11T05:20:00.000Z,ARS,66607
30311600082338,VISA 13 digit,purchase,2024-02-01T19:59:00.000Z,COP,220931
30467562470471,Maestro,purchase,2024-02-17T21:15:00.000Z,BRL,54116
36916349276662,VISA 13 digit,purchase,2024-03-09T18:04:00.000Z,CLP,209580
3570808958450587,JCB 16 digit,purchase,2024-01-20T11:57:00.000Z,MEX,122451
3596008977065793,Mastercard,purchase,2024-03-10T06:19:00.000Z,CAD,105963
3566605108998291,American Express,purchase,2024-01-26T09:28:00.000Z,USD,167976
30173750358391,VISA 19 digit,purchase,2024-01-03T06:43:00.000Z,ARS,222219
3548120150930112,American Express,purchase,2024-01-24T23:03:00.000Z,COP,27047
3593188907243570,VISA 16 digit,purchase,2024-03-08T17:23:00.000Z,BRL,237214
4354858700187847,VISA 19 digit,purchase,2024-01-13T05:28:00.000Z,CLP,24488
